# slot_index,mcs,tbs_bytes,needs_retx,retx_count,harq_id
134,20,14112,0,0,6
135,25,21384,0,0,7
136,20,14112,0,0,0
137,20,14112,0,0,1
138,25,21384,0,0,2
139,25,21384,0,0,3
140,20,14112,0,0,4
141,25,21384,0,0,5
142,25,21384,0,0,6
143,20,14112,0,0,7
144,20,14112,0,0,0
145,28,25456,0,0,1
146,28,25456,0,0,2
147,28,25456,0,0,3
148,20,14112,0,0,4
149,25,21384,0,0,5
150,28,25456,0,0,6
151,25,21384,0,0,7
152,25,21384,0,0,0
153,20,14112,0,0,1
154,20,14112,0,0,2
155,28,25456,0,0,3
156,28,25456,0,0,4
157,25,21384,0,0,5
158,25,21384,0,0,6
159,25,21384,0,0,7
160,20,14112,0,0,0
161,25,21384,0,0,1
162,25,21384,0,0,2
163,28,25456,0,0,3
164,20,14112,0,0,4
165,20,14112,0,0,5
166,25,21384,0,0,6
167,20,14112,0,0,7
168,25,21384,0,0,0
169,25,21384,0,0,1
170,28,25456,0,0,2
171,20,14112,0,0,3
172,25,21384,0,0,4
173,25,21384,0,0,5
174,28,25456,0,0,6
175,20,14112,0,0,7
176,25,21384,0,0,0
177,20,14112,0,0,1
178,28,25456,0,0,2
179,25,21384,0,0,3
180,25,21384,0,0,4
181,25,21384,0,0,5
182,25,21384,0,0,6
183,25,21384,0,0,7
184,20,14112,0,0,0
185,28,25456,0,0,1
186,25,21384,0,0,2
187,28,25456,1,1,3
188,28,25456,0,0,4
189,25,21384,0,0,5
190,25,21384,0,0,6
191,28,25456,0,0,7
192,28,25456,0,0,0
193,28,25456,0,0,1
194,20,14112,0,0,2
195,20,14112,0,0,3
196,25,21384,0,0,4
197,20,14112,0,0,5
198,28,25456,0,0,6
199,28,25456,0,0,7
200,20,14112,0,0,0
201,25,21384,0,0,1
202,28,25456,0,0,2
203,25,21384,0,0,3
204,25,21384,0,0,4
205,25,21384,0,0,5
206,20,14112,0,0,6
207,25,21384,0,0,7
208,28,25456,0,0,0
209,25,21384,0,0,1
210,25,21384,0,0,2
211,28,25456,0,0,3
212,25,21384,0,0,4
213,25,21384,0,0,5
214,20,14112,0,0,6
215,20,14112,0,0,7
216,25,21384,0,0,0
217,28,25456,0,0,1
218,20,14112,0,0,2
219,28,25456,0,0,3
220,25,21384,0,0,4
221,25,21384,0,0,5
222,25,21384,0,0,6
223,28,25456,0,0,7
224,25,21384,0,0,0
225,28,25456,0,0,1
226,28,25456,0,0,2
227,25,21384,0,0,3
228,25,21384,0,0,4
229,20,14112,0,0,5
230,25,21384,0,0,6
231,20,14112,0,0,7
232,25,21384,0,0,0
233,20,14112,0,0,1
234,25,21384,0,0,2
235,25,21384,0,0,3
236,20,14112,1,3,4
237,20,14112,0,0,5
238,28,25456,0,0,6
239,25,21384,0,0,7
240,25,21384,0,0,0
241,25,21384,0,0,1
242,28,25456,0,0,2
243,28,25456,0,0,3
244,25,21384,0,0,4
245,25,21384,0,0,5
246,28,25456,0,0,6
247,25,21384,0,0,7
248,28,25456,0,0,0
249,25,21384,0,0,1
250,20,14112,0,0,2
251,25,21384,0,0,3
252,20,14112,0,0,4
253,28,25456,0,0,5
254,25,21384,0,0,6
255,20,14112,0,0,7
256,20,14112,0,0,0
257,28,25456,0,0,1
258,20,14112,0,0,2
259,20,14112,0,0,3
260,28,25456,0,0,4
261,20,14112,0,0,5
262,25,21384,0,0,6
263,25,21384,0,0,7
264,20,14112,0,0,0
265,20,14112,0,0,1
266,25,21384,0,0,2
267,20,14112,0,0,3
268,25,21384,0,0,4
269,20,14112,0,0,5
270,25,21384,0,0,6
271,20,14112,0,0,7
272,20,14112,0,0,0
273,20,14112,0,0,1
274,25,21384,0,0,2
275,25,21384,0,0,3
276,25,21384,0,0,4
277,25,21384,0,0,5
278,20,14112,0,0,6
279,25,21384,0,0,7
280,20,14112,0,0,0
281,20,14112,0,0,1
282,25,21384,0,0,2
283,25,21384,0,0,3
284,20,14112,0,0,4
285,20,14112,0,0,5
286,25,21384,0,0,6
287,20,14112,0,0,7
288,25,21384,0,0,0
289,25,21384,0,0,1
290,25,21384,0,0,2
291,20,14112,0,0,3
292,25,21384,0,0,4
293,20,14112,0,0,5
294,20,14112,0,0,6
295,25,21384,0,0,7
296,25,21384,0,0,0
297,25,21384,0,0,1
298,28,25456,0,0,2
299,28,25456,0,0,3
300,28,25456,0,0,4
301,25,21384,0,0,5
302,28,25456,0,0,6
303,20,14112,0,0,7
304,25,21384,0,0,0
305,20,14112,0,0,1
306,20,14112,0,0,2
307,20,14112,0,0,3
308,20,14112,0,0,4
309,25,21384,0,0,5
310,20,14112,0,0,6
311,28,25456,0,0,7
312,20,14112,0,0,0
313,25,21384,0,0,1
314,25,21384,0,0,2
315,20,14112,0,0,3
316,28,25456,0,0,4
317,25,21384,0,0,5
318,25,21384,0,0,6
319,25,21384,0,0,7
320,28,25456,0,0,0
321,28,25456,0,0,1
322,28,25456,0,0,2
323,20,14112,0,0,3
324,25,21384,0,0,4
325,25,21384,0,0,5
326,20,14112,0,0,6
327,28,25456,0,0,7
328,25,21384,0,0,0
329,20,14112,0,0,1
330,25,21384,0,0,2
331,20,14112,0,0,3
332,25,21384,0,0,4
333,25,21384,1,3,5
334,20,14112,0,0,6
335,25,21384,0,0,7
336,25,21384,0,0,0
337,25,21384,0,0,1
338,20,14112,0,0,2
339,20,14112,0,0,3
340,20,14112,0,0,4
341,28,25456,0,0,5
342,20,14112,0,0,6
343,20,14112,0,0,7
344,25,21384,0,0,0
345,25,21384,0,0,1
346,25,21384,0,0,2
347,25,21384,0,0,3
348,25,21384,0,0,4
349,25,21384,0,0,5
350,28,25456,0,0,6
351,28,25456,0,0,7
352,25,21384,0,0,0
353,25,21384,0,0,1
354,20,14112,0,0,2
355,25,21384,0,0,3
356,25,21384,0,0,4
357,25,21384,0,0,5
358,28,25456,0,0,6
359,25,21384,0,0,7
360,25,21384,0,0,0
361,28,25456,0,0,1
362,20,14112,0,0,2
363,25,21384,0,0,3
364,25,21384,0,0,4
365,25,21384,0,0,5
366,25,21384,0,0,6
367,20,14112,0,0,7
368,25,21384,0,0,0
369,20,14112,0,0,1
370,28,25456,0,0,2
371,25,21384,0,0,3
372,25,21384,0,0,4
373,25,21384,0,0,5
374,28,25456,1,2,6
375,25,21384,0,0,7
376,28,25456,0,0,0
377,20,14112,0,0,1
378,28,25456,0,0,2
379,28,25456,0,0,3
380,25,21384,0,0,4
381,28,25456,0,0,5
382,28,25456,0,0,6
383,28,25456,0,0,7
384,28,25456,0,0,0
385,20,14112,0,0,1
386,20,14112,0,0,2
387,25,21384,0,0,3
388,20,14112,0,0,4
389,25,21384,0,0,5
390,25,21384,0,0,6
391,25,21384,0,0,7
392,25,21384,0,0,0
393,25,21384,0,0,1
394,25,21384,0,0,2
395,20,14112,0,0,3
396,20,14112,0,0,4
397,25,21384,0,0,5
398,25,21384,0,0,6
399,25,21384,0,0,7
400,25,21384,0,0,0
401,25,21384,0,0,1
402,25,21384,0,0,2
403,25,21384,1,1,3
404,20,14112,0,0,4
405,25,21384,0,0,5
406,20,14112,0,0,6
407,25,21384,0,0,7
408,28,25456,0,0,0
409,28,25456,0,0,1
410,28,25456,0,0,2
411,28,25456,0,0,3
412,20,14112,0,0,4
413,20,14112,0,0,5
414,28,25456,1,3,6
415,20,14112,0,0,7
416,28,25456,0,0,0
417,28,25456,0,0,1
418,28,25456,0,0,2
419,25,21384,0,0,3
420,25,21384,0,0,4
421,25,21384,0,0,5
422,20,14112,0,0,6
423,28,25456,0,0,7
424,20,14112,0,0,0
425,25,21384,0,0,1
426,20,14112,0,0,2
427,25,21384,0,0,3
428,20,14112,0,0,4
429,20,14112,0,0,5
430,28,25456,0,0,6
431,25,21384,1,2,7
432,25,21384,0,0,0
433,20,14112,0,0,1
434,25,21384,0,0,2
435,20,14112,0,0,3
436,25,21384,0,0,4
437,20,14112,0,0,5
438,25,21384,0,0,6
439,25,21384,0,0,7
440,25,21384,0,0,0
441,25,21384,0,0,1
442,25,21384,0,0,2
443,28,25456,0,0,3
444,25,21384,0,0,4
445,25,21384,0,0,5
446,20,14112,0,0,6
447,25,21384,0,0,7
448,20,14112,0,0,0
449,28,25456,0,0,1
450,25,21384,0,0,2
451,25,21384,0,0,3
452,25,21384,0,0,4
453,25,21384,0,0,5
454,25,21384,0,0,6
455,28,25456,0,0,7
456,25,21384,0,0,0
457,20,14112,0,0,1
458,20,14112,0,0,2
459,20,14112,0,0,3
460,25,21384,0,0,4
461,25,21384,0,0,5
462,20,14112,1,2,6
463,25,21384,0,0,7
464,20,14112,0,0,0
465,25,21384,0,0,1
466,25,21384,0,0,2
467,28,25456,0,0,3
468,25,21384,0,0,4
469,25,21384,0,0,5
470,20,14112,0,0,6
471,20,14112,0,0,7
472,25,21384,0,0,0
473,25,21384,0,0,1
474,20,14112,0,0,2
475,25,21384,0,0,3
476,25,21384,0,0,4
477,25,21384,0,0,5
478,25,21384,0,0,6
479,28,25456,0,0,7
480,25,21384,0,0,0
481,28,25456,0,0,1
482,20,14112,0,0,2
483,25,21384,0,0,3
484,20,14112,0,0,4
485,28,25456,0,0,5
486,25,21384,0,0,6
487,20,14112,0,0,7
488,25,21384,0,0,0
489,25,21384,0,0,1
490,20,14112,0,0,2
491,28,25456,0,0,3
492,25,21384,0,0,4
493,25,21384,0,0,5
494,25,21384,0,0,6
495,28,25456,0,0,7
496,20,14112,0,0,0
497,20,14112,0,0,1
498,20,14112,0,0,2
499,20,14112,0,0,3
500,25,21384,0,0,4
501,25,21384,0,0,5
502,15,7992,0,0,6
503,25,21384,0,0,7
504,15,7992,1,2,0
505,20,14112,0,0,1
506,15,7992,1,1,2
507,20,14112,0,0,3
508,25,21384,0,0,4
509,25,21384,0,0,5
510,20,14112,0,0,6
511,25,21384,0,0,7
512,20,14112,0,0,0
513,20,14112,0,0,1
514,25,21384,0,0,2
515,20,14112,0,0,3
516,20,14112,0,0,4
517,20,14112,0,0,5
518,20,14112,0,0,6
519,15,7992,0,0,7
520,25,21384,0,0,0
521,15,7992,0,0,1
522,20,14112,1,1,2
523,20,14112,0,0,3
524,15,7992,0,0,4
525,25,21384,0,0,5
526,25,21384,0,0,6
527,25,21384,0,0,7
528,25,21384,0,0,0
529,20,14112,0,0,1
530,20,14112,0,0,2
531,25,21384,1,3,3
532,15,7992,0,0,4
533,15,7992,0,0,5
534,25,21384,0,0,6
535,15,7992,0,0,7
536,20,14112,1,2,0
537,25,21384,0,0,1
538,20,14112,0,0,2
539,20,14112,0,0,3
540,20,14112,0,0,4
541,25,21384,0,0,5
542,20,14112,0,0,6
543,15,7992,0,0,7
544,25,21384,0,0,0
545,25,21384,0,0,1
546,20,14112,1,2,2
547,25,21384,0,0,3
548,15,7992,0,0,4
549,20,14112,0,0,5
550,20,14112,0,0,6
551,20,14112,0,0,7
552,15,7992,0,0,0
553,25,21384,0,0,1
554,15,7992,0,0,2
555,25,21384,0,0,3
556,20,14112,0,0,4
557,15,7992,0,0,5
558,20,14112,0,0,6
559,20,14112,0,0,7
560,20,14112,0,0,0
561,15,7992,0,0,1
562,25,21384,0,0,2
563,20,14112,0,0,3
564,25,21384,0,0,4
565,20,14112,0,0,5
566,15,7992,0,0,6
567,20,14112,0,0,7
568,20,14112,0,0,0
569,20,14112,0,0,1
570,20,14112,0,0,2
571,20,14112,0,0,3
572,15,7992,0,0,4
573,25,21384,0,0,5
574,20,14112,0,0,6
575,15,7992,0,0,7
576,20,14112,0,0,0
577,25,21384,0,0,1
578,20,14112,0,0,2
579,25,21384,0,0,3
580,15,7992,0,0,4
581,25,21384,0,0,5
582,20,14112,0,0,6
583,20,14112,0,0,7
584,20,14112,0,0,0
585,15,7992,0,0,1
586,15,7992,0,0,2
587,25,21384,0,0,3
588,25,21384,0,0,4
589,25,21384,0,0,5
590,20,14112,0,0,6
591,25,21384,0,0,7
592,25,21384,0,0,0
593,20,14112,0,0,1
594,15,7992,0,0,2
595,15,7992,0,0,3
596,20,14112,0,0,4
597,15,7992,0,0,5
598,20,14112,0,0,6
599,15,7992,0,0,7
600,25,21384,0,0,0
601,20,14112,0,0,1
602,25,21384,0,0,2
603,20,14112,0,0,3
604,20,14112,0,0,4
605,20,14112,0,0,5
606,25,21384,0,0,6
607,15,7992,0,0,7
608,20,14112,0,0,0
609,20,14112,0,0,1
610,25,21384,0,0,2
611,20,14112,0,0,3
612,15,7992,0,0,4
613,20,14112,0,0,5
614,20,14112,0,0,6
615,15,7992,0,0,7
616,20,14112,0,0,0
617,25,21384,1,1,1
618,15,7992,0,0,2
619,20,14112,0,0,3
620,15,7992,0,0,4
621,25,21384,0,0,5
622,25,21384,0,0,6
623,20,14112,0,0,7
624,20,14112,0,0,0
625,20,14112,0,0,1
626,25,21384,0,0,2
627,15,7992,0,0,3
628,20,14112,1,2,4
629,20,14112,0,0,5
630,25,21384,1,2,6
631,20,14112,0,0,7
632,20,14112,0,0,0
633,20,14112,0,0,1
634,20,14112,0,0,2
635,20,14112,0,0,3
636,20,14112,0,0,4
637,15,7992,0,0,5
638,15,7992,0,0,6
639,20,14112,1,2,7
640,20,14112,0,0,0
641,15,7992,0,0,1
642,25,21384,0,0,2
643,25,21384,0,0,3
644,20,14112,1,3,4
645,25,21384,0,0,5
646,15,7992,0,0,6
647,25,21384,0,0,7
648,25,21384,0,0,0
649,20,14112,0,0,1
650,25,21384,0,0,2
651,25,21384,1,1,3
652,20,14112,0,0,4
653,25,21384,0,0,5
654,25,21384,0,0,6
655,20,14112,0,0,7
656,15,7992,0,0,0
657,25,21384,0,0,1
658,15,7992,0,0,2
659,20,14112,0,0,3
660,25,21384,0,0,4
661,20,14112,0,0,5
662,20,14112,0,0,6
663,15,7992,0,0,7
664,15,7992,0,0,0
665,15,7992,0,0,1
666,20,14112,0,0,2
667,25,21384,0,0,3
668,20,14112,0,0,4
669,20,14112,0,0,5
670,15,7992,0,0,6
671,15,7992,0,0,7
672,20,14112,0,0,0
673,15,7992,1,2,1
674,20,14112,0,0,2
675,15,7992,0,0,3
676,15,7992,0,0,4
677,20,14112,0,0,5
678,20,14112,0,0,6
679,15,7992,0,0,7
680,15,7992,0,0,0
681,15,7992,0,0,1
682,20,14112,1,3,2
683,20,14112,0,0,3
684,20,14112,0,0,4
685,20,14112,0,0,5
686,20,14112,0,0,6
687,20,14112,0,0,7
688,20,14112,0,0,0
689,20,14112,0,0,1
690,15,7992,0,0,2
691,20,14112,0,0,3
692,20,14112,0,0,4
693,25,21384,0,0,5
694,25,21384,1,1,6
695,15,7992,0,0,7
696,20,14112,0,0,0
697,15,7992,0,0,1
698,20,14112,0,0,2
699,15,7992,0,0,3
700,0,712,0,0,4
701,5,2280,0,0,5
702,10,4584,0,0,6
703,10,4584,0,0,7
704,5,2280,1,3,0
705,0,712,0,0,1
706,5,2280,0,0,2
707,0,712,0,0,3
708,10,4584,1,1,4
709,10,4584,0,0,5
710,5,2280,0,0,6
711,5,2280,0,0,7
712,10,4584,0,0,0
713,10,4584,0,0,1
714,5,2280,0,0,2
715,0,712,1,2,3
716,10,4584,0,0,4
717,5,2280,0,0,5
718,5,2280,0,0,6
719,5,2280,0,0,7
720,5,2280,1,2,0
721,5,2280,0,0,1
722,10,4584,1,3,2
723,5,2280,0,0,3
724,5,2280,0,0,4
725,10,4584,0,0,5
726,5,2280,0,0,6
727,5,2280,0,0,7
728,10,4584,0,0,0
729,10,4584,0,0,1
730,10,4584,0,0,2
731,10,4584,0,0,3
732,0,712,0,0,4
733,10,4584,0,0,5
734,5,2280,0,0,6
735,5,2280,0,0,7
736,5,2280,0,0,0
737,10,4584,0,0,1
738,5,2280,0,0,2
739,10,4584,0,0,3
740,5,2280,0,0,4
741,10,4584,0,0,5
742,5,2280,1,3,6
743,10,4584,0,0,7
744,10,4584,0,0,0
745,5,2280,0,0,1
746,5,2280,0,0,2
747,5,2280,0,0,3
748,0,712,0,0,4
749,0,712,0,0,5
750,5,2280,0,0,6
751,10,4584,0,0,7
752,5,2280,0,0,0
753,10,4584,0,0,1
754,10,4584,0,0,2
755,5,2280,0,0,3
756,5,2280,1,3,4
757,5,2280,0,0,5
758,5,2280,0,0,6
759,5,2280,0,0,7
760,10,4584,0,0,0
761,0,712,0,0,1
762,5,2280,0,0,2
763,5,2280,0,0,3
764,10,4584,0,0,4
765,5,2280,0,0,5
766,5,2280,0,0,6
767,0,712,0,0,7
768,5,2280,0,0,0
769,5,2280,0,0,1
770,10,4584,0,0,2
771,10,4584,0,0,3
772,10,4584,0,0,4
773,5,2280,0,0,5
774,5,2280,0,0,6
775,10,4584,0,0,7
776,10,4584,0,0,0
777,0,712,0,0,1
778,0,712,0,0,2
779,0,712,1,2,3
780,0,712,0,0,4
781,10,4584,0,0,5
782,5,2280,0,0,6
783,5,2280,0,0,7
784,5,2280,0,0,0
785,5,2280,0,0,1
786,5,2280,0,0,2
787,10,4584,0,0,3
788,10,4584,0,0,4
789,5,2280,0,0,5
790,5,2280,0,0,6
791,10,4584,0,0,7
792,10,4584,0,0,0
793,5,2280,0,0,1
794,0,712,0,0,2
795,10,4584,0,0,3
796,5,2280,0,0,4
797,0,712,1,1,5
798,5,2280,0,0,6
799,5,2280,0,0,7
800,5,2280,0,0,0
801,0,712,0,0,1
802,0,712,0,0,2
803,5,2280,0,0,3
804,5,2280,0,0,4
805,5,2280,0,0,5
806,5,2280,0,0,6
807,10,4584,1,3,7
808,0,712,0,0,0
809,5,2280,0,0,1
810,0,712,0,0,2
811,5,2280,0,0,3
812,5,2280,0,0,4
813,5,2280,0,0,5
814,10,4584,0,0,6
815,10,4584,0,0,7
816,0,712,1,3,0
817,5,2280,0,0,1
818,0,712,0,0,2
819,5,2280,0,0,3
820,5,2280,0,0,4
821,5,2280,0,0,5
822,0,712,0,0,6
823,10,4584,0,0,7
824,10,4584,0,0,0
825,5,2280,0,0,1
826,5,2280,1,2,2
827,0,712,0,0,3
828,5,2280,0,0,4
829,10,4584,0,0,5
830,5,2280,0,0,6
831,0,712,0,0,7
832,5,2280,0,0,0
833,10,4584,0,0,1
834,5,2280,0,0,2
835,0,712,0,0,3
836,0,712,0,0,4
837,10,4584,0,0,5
838,5,2280,0,0,6
839,5,2280,0,0,7
840,5,2280,0,0,0
841,5,2280,0,0,1
842,5,2280,0,0,2
843,5,2280,0,0,3
844,5,2280,0,0,4
845,10,4584,1,3,5
846,0,712,0,0,6
847,10,4584,0,0,7
848,5,2280,0,0,0
849,5,2280,0,0,1
850,5,2280,0,0,2
851,5,2280,1,3,3
852,10,4584,0,0,4
853,10,4584,0,0,5
854,5,2280,1,2,6
855,10,4584,0,0,7
856,10,4584,0,0,0
857,0,712,0,0,1
858,10,4584,0,0,2
859,5,2280,0,0,3
860,5,2280,0,0,4
861,5,2280,0,0,5
862,10,4584,0,0,6
863,0,712,0,0,7
864,10,4584,0,0,0
865,10,4584,0,0,1
866,10,4584,1,1,2
867,5,2280,1,2,3
868,5,2280,0,0,4
869,5,2280,0,0,5
870,10,4584,0,0,6
871,0,712,1,3,7
872,0,712,0,0,0
873,5,2280,0,0,1
874,5,2280,1,2,2
875,5,2280,0,0,3
876,5,2280,0,0,4
877,0,712,0,0,5
878,5,2280,0,0,6
879,5,2280,0,0,7
880,10,4584,0,0,0
881,0,712,1,3,1
882,5,2280,0,0,2
883,5,2280,0,0,3
884,5,2280,1,3,4
885,10,4584,0,0,5
886,10,4584,0,0,6
887,5,2280,0,0,7
888,5,2280,0,0,0
889,10,4584,0,0,1
890,5,2280,0,0,2
891,10,4584,0,0,3
892,5,2280,0,0,4
893,10,4584,1,3,5
894,10,4584,0,0,6
895,5,2280,1,1,7
896,10,4584,0,0,0
897,10,4584,0,0,1
898,5,2280,0,0,2
899,5,2280,0,0,3
900,0,712,1,2,4
901,0,712,0,0,5
902,0,712,1,2,6
903,0,712,1,3,7
904,5,2280,0,0,0
905,0,712,0,0,1
906,0,712,0,0,2
907,5,2280,0,0,3
908,5,2280,1,3,4
909,0,712,0,0,5
910,5,2280,0,0,6
911,5,2280,0,0,7
912,0,712,0,0,0
913,0,712,0,0,1
914,0,712,0,0,2
915,5,2280,0,0,3
916,0,712,0,0,4
917,5,2280,0,0,5
918,0,712,0,0,6
919,0,712,1,2,7
920,0,712,0,0,0
921,5,2280,0,0,1
922,0,712,0,0,2
923,0,712,1,3,3
924,5,2280,1,1,4
925,5,2280,0,0,5
926,0,712,1,3,6
927,0,712,0,0,7
928,0,712,0,0,0
929,5,2280,0,0,1
930,0,712,0,0,2
931,0,712,0,0,3
932,0,712,0,0,4
933,5,2280,0,0,5
934,0,712,0,0,6
935,5,2280,0,0,7
936,0,712,0,0,0
937,0,712,0,0,1
938,0,712,0,0,2
939,0,712,0,0,3
940,0,712,1,3,4
941,0,712,0,0,5
942,0,712,0,0,6
943,0,712,0,0,7
944,0,712,0,0,0
945,0,712,0,0,1
946,0,712,1,1,2
947,5,2280,0,0,3
948,5,2280,0,0,4
949,0,712,1,1,5
950,5,2280,0,0,6
951,0,712,1,3,7
952,0,712,1,2,0
953,5,2280,0,0,1
954,5,2280,1,1,2
955,5,2280,0,0,3
956,0,712,1,1,4
957,0,712,0,0,5
958,5,2280,0,0,6
959,0,712,1,1,7
960,0,712,0,0,0
961,5,2280,0,0,1
962,0,712,0,0,2
963,5,2280,0,0,3
964,5,2280,0,0,4
965,0,712,0,0,5
966,5,2280,1,2,6
967,0,712,0,0,7
968,5,2280,1,1,0
969,0,712,0,0,1
970,0,712,0,0,2
971,0,712,1,3,3
972,5,2280,0,0,4
973,0,712,0,0,5
974,0,712,0,0,6
975,5,2280,0,0,7
976,0,712,0,0,0
977,5,2280,0,0,1
978,0,712,1,1,2
979,0,712,0,0,3
980,0,712,0,0,4
981,5,2280,0,0,5
982,5,2280,0,0,6
983,0,712,0,0,7
984,5,2280,1,1,0
985,0,712,0,0,1
986,0,712,0,0,2
987,0,712,0,0,3
988,5,2280,0,0,4
989,0,712,0,0,5
990,5,2280,0,0,6
991,5,2280,0,0,7
992,0,712,1,1,0
993,5,2280,0,0,1
994,0,712,0,0,2
995,0,712,0,0,3
996,5,2280,1,2,4
997,0,712,1,1,5
998,0,712,1,3,6
999,0,712,0,0,7
1000,0,712,1,1,0
1001,0,712,0,0,1
1002,0,712,0,0,2
1003,0,712,0,0,3
1004,0,712,1,3,4
1005,0,712,0,0,5
1006,0,712,0,0,6
1007,0,712,0,0,7
1008,0,712,1,1,0
1009,0,712,1,3,1
1010,0,712,0,0,2
1011,0,712,0,0,3
1012,0,712,0,0,4
1013,5,2280,0,0,5
1014,0,712,0,0,6
1015,5,2280,0,0,7
1016,0,712,0,0,0
1017,0,712,0,0,1
1018,5,2280,0,0,2
1019,5,2280,0,0,3
1020,0,712,0,0,4
1021,0,712,0,0,5
1022,0,712,1,3,6
1023,5,2280,0,0,7
1024,0,712,0,0,0
1025,0,712,1,1,1
1026,5,2280,1,2,2
1027,0,712,0,0,3
1028,5,2280,0,0,4
1029,0,712,0,0,5
1030,0,712,1,2,6
1031,5,2280,0,0,7
1032,0,712,1,2,0
1033,0,712,0,0,1
1034,0,712,0,0,2
1035,0,712,0,0,3
1036,0,712,0,0,4
1037,0,712,0,0,5
1038,5,2280,0,0,6
1039,0,712,1,2,7
1040,0,712,0,0,0
1041,0,712,1,3,1
1042,0,712,0,0,2
1043,0,712,0,0,3
1044,0,712,0,0,4
1045,0,712,0,0,5
1046,5,2280,0,0,6
1047,0,712,0,0,7
1048,0,712,1,1,0
1049,5,2280,0,0,1
1050,0,712,1,1,2
1051,0,712,0,0,3
1052,5,2280,0,0,4
1053,5,2280,1,3,5
1054,5,2280,1,2,6
1055,0,712,1,2,7
1056,5,2280,0,0,0
1057,0,712,0,0,1
1058,0,712,1,1,2
1059,5,2280,1,2,3
1060,0,712,1,2,4
1061,5,2280,0,0,5
1062,0,712,0,0,6
1063,5,2280,0,0,7
1064,5,2280,0,0,0
1065,0,712,1,1,1
1066,0,712,0,0,2
1067,0,712,0,0,3
1068,0,712,1,2,4
1069,0,712,1,3,5
1070,5,2280,0,0,6
1071,0,712,0,0,7
1072,5,2280,0,0,0
1073,0,712,0,0,1
1074,0,712,1,2,2
1075,0,712,0,0,3
1076,5,2280,1,2,4
